is_cluster,pocket_name,pocket_alias,ward_id,ward_councillor,avg_hhsize,area_ha,density_dwellings,structure_count,age_of_is,upgrade_category,temp_sanitation,toilets_full_flush,toilets_chemical,toilets_portable,toilets_container,toilets_other,toilets_total,ratio_toilets_dwellings,pocket_code,centroidx,centroidy
Crossroads Infills,Stulo Road 1,Crossroads 2,-0.8982852806659393,Depoutch Elese,0.30436397075238525,-0.12708213010399205,0.5954454167057166,-0.299030381666517,> 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.242405774373998,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26769423301829354,1:8,MITSTU001,-0.08296743535394771,-0.06389174878251791
Crossroads Infills,Stulo Road 2,Crossroads 5,-0.8982852806659393,Depoutch Elese,0.30436397075238525,-0.13248737632372654,-0.29169310557994954,-0.3782300785419804,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.3335211634209311,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.29315818855362274,1:7,MITSTU002,-0.07513411351386982,-0.07098020414293459
Crossroads Infills,Stulo Road 4,Crossroads 17,-0.8982852806659393,Depoutch Elese,0.30436397075238525,-0.1281449594168612,0.23793631858906691,-0.32931261870713535,> 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.26518462163573125,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.27406022190212587,1:7,MITSTU003,-0.07832022997829302,-0.09063226601697016
Crossroads Infills,Stulo Road 5,Crossroads 6,-0.8982852806659393,Depoutch Elese,0.30436397075238525,-0.13194077839139381,-0.3075337875359462,-0.375900675692702,15 - 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.31074231615919784,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.28679219966979047,1:4,MITSTU004,-0.07091109524150181,-0.09218507131635227
Crossroads Infills,Stulo Road 6,Crossroads 7,-0.8982852806659393,Depoutch Elese,0.30436397075238525,-0.13203187804678262,-0.05027463043446126,-0.3700771685695062,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.32213173979006443,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2899751941117066,1:7,MITSTU005,-0.05851540544643996,-0.09607716771622041
CT Section,CT Section,Taiwan - Mxolisi Phateni/ DT Section 1/ CCT Section,0.7474929166536921,Ntomboxolo Kopman,0.6781442857114562,0.6671550321272168,-0.016590220049620494,5.149442882795503,15 - 20 years,Provincial or National government land.  Some constraints,0.9896189070039368,1.3748923812090645,2.1143503034034774,1.448879711289422,-0.1602767401999007,-0.10128451368804998,1.61345548215415,1:8,KHACTS001,0.4500189466927962,-0.23966124215737464
Dagbreek,Dagbreek,Crossroads 13/14/16,0.45706147006787484,Eddie Andrews,2.0424424353120636,-0.1322140773575602,-0.754201694854671,-0.38754768993909366,5 - 10 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,MITDAG001,-0.0832973586564482,-0.6548954956377843
Green Point,Green Point 2,Crossroads 13/14/16,0.941113881044237,Amos Komeni,-0.20023945444236024,-0.127537628380936,-0.25385757826376015,-0.35144194577527954,10 - 15 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.0943432671727317,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.22631530527338364,1:2,KHAGRE002,0.7078492944297478,-0.3996405206042552
Dagbreek,OR Tambo TRA,BM Section Fire Emergency,0.8120332381172071,Monde Nqulwana,-0.8356659898727802,0.029427077853937614,-0.6693629313071209,-0.00552562265744713,0 - 5 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,1.2556648917679232,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.06716558317757622,1:5,KHAORT001,0.5436229008105227,-0.27571859118840614
Dark City,Dark City,Crossroads 13/14/16,1.1670050061665393,Johannes (Johan) Middleton,0.042717750281035506,-0.10345695280650093,-0.6731965885082278,-0.31883030588538286,15 - 20 years,City land.  Some constraints,-0.7162946993614596,-0.19684807985053143,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.254962255250629,1:5,HELDAR001,2.451258288797564,-1.5144740603872788
De Waal Road,De Waal Road,Prinsesvlei,0.26344050567732996,Jan Burger,-0.31237354893008157,-0.12823605907224997,-0.6169706385148881,-0.3735712728434237,10 - 15 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.13287468967921648,-0.10128451368804998,-0.29315818855362274,1:9,SOUDEW001,-1.0737271128507069,-0.5290376011733064
Delft TRA 5,Delft TRA 5,Crossroads 13/14/16,1.3606259705570842,Khayalethu Makeleni,0.2669859392564781,0.06519887586993318,-0.5156744559510446,0.2938026434748186,0 - 5 years,Many constraints.  May need to be relocated,-0.7162946993614596,2.2860462716783956,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.43893053308709135,1:3,TYGTRA001,0.21858246315822835,-0.01987879337973765
Delft TRA 5,Symphony Way,Crossroads 13/14/16,1.3606259705570842,Khayalethu Makeleni,0.2669859392564781,-0.09291975933319833,-0.5557604816563627,-0.2594305332287854,0 - 5 years,Many constraints.  May need to be relocated,-0.7162946993614596,0.919315435974399,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.05697120005715356,1:1,TYGSYM001,0.21482133750940793,-0.05664196300142994
Doornbach,Doornbach,Site 5,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,0.28733020225958306,0.12512142545654178,2.9446630859535614,15 - 20 years,City land. Can be upgraded,1.5671219541356771,-0.35630001068266437,6.3055529078151125,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.7190340439757124,1:9,NORDOO001,-0.6195264154480736,1.783603730399567
Du Noon Infills,Better Life - Du Noon,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.1321837108057639,0.3430353965865103,-0.36192425859703203,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,NORBET001,-0.5752978401489253,1.7011437191088499
Du Noon Infills,Du Noon Bussiness Site,Milnerton 29404,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.12522977044442013,1.0045518505358708,-0.24894822040703288,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.2537951980048646,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2708772274602097,1:14,NORDUN001,-0.596827692234037,1.7029284368880768
Du Noon Infills,Du Noon Holding Site 1,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.12793239355428737,0.7088789112170976,-0.3025244859404345,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.2537951980048646,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2708772274602097,1:9,NORDUN007,-0.603982314708883,1.712567929526142
Du Noon Infills,Du Noon Holding Site 2,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.12726432941476962,0.630779964204335,-0.299030381666517,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.2537951980048646,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2708772274602097,1:9,NORDUN002,-0.5994293731339809,1.6966768830851835
Du Noon Infills,Du Noon Holding Site 3,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.12802349320967615,1.1748658254762059,-0.27923045744765124,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.2537951980048646,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2708772274602097,1:11,NORDUN003,-0.5912755543714511,1.7145643934825314
Du Noon Infills,Dumani Street,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.13148528011444993,0.4403621872192207,-0.3526066471999187,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,NORDUM001,-0.5931514040058203,1.696273557033398
Du Noon Infills,Ezulwini,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.13342873942941064,0.9855142068325906,-0.36425366144631033,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.28796346889746455,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.28042621078595814,1:4,NOREZU001,-0.5847807785016396,1.6402616515895274
Du Noon Infills,Ithembeni 2,Milnerton 29383,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.12693029734501074,0.8779655969298216,-0.2803951588722904,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,NORITH001,-0.5882873918885483,1.7047030715160343
Du Noon Infills,Robben Island,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.13206224459857888,0.5368121599192442,-0.3561007514738362,15 - 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,NORROB001,-0.5858553858298787,1.7127595094007653
Du Noon Infills,Sinethemba,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.13130308080367234,-0.29446170551408546,-0.3724065714187845,10 - 15 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,-0.11414278869831841,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.28042621078595814,1:3,NORSIN001,-0.6030302503215754,1.6764399984360803
Du Noon School Site,Du Noon School Site,Ithembeni 1,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.06929458203570721,1.0505044491834066,0.5570251654432702,15 - 20 years,City land.  Some constraints,-0.7162946993614596,0.2701182890150007,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.1244594831320669,1:15,NORDUN004,-0.5811044902734563,1.6992380035141017
Du Noon Small Farmers,Du Noon Small Farmers,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.08915430691046196,-0.9379818234387506,-0.3712418699941453,0 - 5 years,Provincial or National government land.  Some constraints,1.5671219541356771,-0.35630001068266437,0.008526555821046498,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.26132824413446126,1:2,NORDUN005,-0.5546540677906477,1.775869953356322
Du Noon TRA,Du Noon TRA,New Rest - Du Noon TRA/ Silvertown TRA,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.05377727406781778,-0.3937222720953155,-0.04396076967053962,15 - 20 years,Provincial or National government land.  Some constraints,1.3193092940729467,-0.03739614901839851,3.402378420856809,-0.17885851165187333,-0.1602767401999007,1.755570811179466,0.5216883885769112,1:1,NORDUN006,-0.5564450800043798,1.7569237120729473
Dyushu,Dyushu,Edameni/ Browns Farm 2/ Bongolethu School,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.12000672353546323,0.22009385426201775,-0.26059523465342455,> 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.26518462163573125,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.27406022190212587,1:14,MITDYU001,-0.21102480863583517,-0.17043032536578717
Egoli - Phillippi,Egoli - Phillippi,Crossroads 13/14/16,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.06470923271447178,0.00025748760168615347,0.1039563112586345,10 - 15 years,Provincial or National government land.  Some constraints,1.2392467423508873,0.2815077126458673,0.47875904314527873,1.2783083406219211,-0.1602767401999007,-0.10128451368804998,0.9418436549098428,1:1,HILEGO001,-0.6385111449136327,-0.4426955766339907
Ekuphumleni - Du Noon,Ekuphumleni - Du Noon 1,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.12028002250162959,-0.4916673298553543,-0.3386302301042487,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.10573269080359833,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.22949829971529978,1:2,NORDUN009,-0.5894185574972123,1.7646877385701445
Ekuphumleni - Du Noon,Ekuphumleni - Du Noon 2,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,-0.12504757113364257,0.0931422854958378,-0.313006798762187,10 - 15 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.06017499628013179,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2167663219476352,1:3,NOREKU002,-0.586119324471906,1.7557238170688598
Ekuphumleni - Du Noon,Ekuphumleni - Du Noon 3,Crossroads 13/14/16,1.2960856490935693,Lubabalo Makeleni,-1.4337144938072939,0.08606069695396452,0.13126494018508683,1.3653279541428518,10 - 15 years,Provincial or National government land.  Some constraints,1.366181288627929,-0.10573269080359833,4.424622958518183,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,0.49622443304158204,1:6,NORDUN008,-0.5627041963723765,1.7354970155710259
Eletrical Servitude - Philippi,Eletrical Servitude - Philippi,Crossroads 13/14/16,-0.9628256021294542,Fikiswa Nkunzana,-0.8356659898727802,-0.11557320697320911,0.37430056207860346,-0.20119546199682706,15 - 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.014617301756665237,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2040343441799706,1:6,MITELE001,-0.13981793356985728,-0.19622302637846423
Engen,Engen,Olieboom,0.5216017915313899,Thembinkosi Pupa,-0.798287958376873,-0.12371144285460707,-0.9215907691976858,-0.3863829885144545,> 20 years,Provincial or National government land.  Some constraints,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,HILOLI001,-0.5293442372965851,-0.5045153772238189
Enkanini,Enkanini,37B Section/ Chris Hani/ Newlands/ Zweledinga/ Lower Chris Hani,1.005654202507752,John Heuvel,1.7247291675968535,2.342295495416163,-0.4698753433026334,8.881146247339393,5 - 10 years,City land. Can be upgraded,1.0469760761367544,12.115118865116303,11.580334722147802,14.972752671355572,0.18224889130865213,-0.10128451368804998,15.00113010485347,1:2,KHAENK001,0.9708924303466694,-0.6952986828769607
Enkanini,Zwelitsha,Enkanini,1.005654202507752,(Botsotso) Danile Khatshwa,-0.8356659898727802,0.6350879534303651,-0.6584651350604603,1.4771392909082117,5 - 10 years,Provincial or National government land.  Some constraints,1.5180915351910715,-0.2765740452665979,4.445067849271411,-0.17885851165187333,1.0728155332308895,-0.10128451368804998,0.7381320106272092,1:5,KHAZWE001,0.8968482148789327,-0.7505442688224098
Enkanini,Zwelitsha Temporary,Crossroads 13/14/16,1.005654202507752,(Botsotso) Danile Khatshwa,-0.8356659898727802,-0.10212082452746545,-0.20672944780747166,-0.2070189691200229,5 - 10 years,Provincial or National government land.  Some constraints,-0.7162946993614596,0.14483462907546768,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.15947242199314451,1:4,KHAZWE002,0.8479441550639507,-0.7685729433378896
Epping Market,Epping Market,Crossroads 13/14/16,-0.3496925482260621,Brian Watkyns,-2.0691410292377137,-0.09571348209845436,-0.9057439535153202,-0.36541836287094953,15 - 20 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.35630001068266437,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.299524177437455,1:1,EBEEPP001,-0.6515949604539415,0.5923096543463356
Ezhingwini,Ezhingwini,Ezhingwini/ Philippi 855,-0.9628256021294542,Fikiswa Nkunzana,-0.8356659898727802,-0.12207164905760899,0.45799750954288576,-0.2559364289548679,10 - 15 years,Many constraints.  May need to be relocated,-0.7162946993614596,-0.20823750348139808,-0.23681213321768332,-0.17885851165187333,-0.1602767401999007,-0.10128451368804998,-0.2581452496925451,1:9,MITEZH001,-0.1449176051889441,-0.17077315250981218
